  10.000    -2.994    -2.158    -4.569    -3.027     0.263    -0.011    -0.011     0.287    0.275    1.799    1.247     2.135    -7.064     0.737    -7.926     0.336     0.053     0.053     0.364    0.345    1.642    1.522     9.033    -6.944     7.655    -8.247     0.345     0.038     0.038     0.492    0.410    1.896    1.619    11.992     0.970    10.554     0.009     0.408    -0.066    -0.066     0.613    0.496    1.730    1.552     9.570     8.505     8.081     7.571     0.514    -0.202    -0.202     0.630    0.532    1.758    1.475     3.658    13.473     2.655    12.757     0.475    -0.033    -0.033     0.516    0.494    1.233    1.656    -3.984    11.078    -5.050    10.284     0.454     0.004     0.004     0.379    0.415    1.329    1.601    -7.392     4.157    -8.872     3.458     0.353     0.051     0.051     0.345    0.345    1.637    1.524 
  11.000    -3.057    -1.558    -4.441    -2.424     0.247     0.001     0.001     0.257    0.252    1.633    1.226     1.971    -6.342     0.320    -7.624     0.319     0.058     0.058     0.319    0.314    2.089    1.499     9.591    -6.382     8.006    -7.694     0.335     0.032     0.032     0.458    0.390    2.058    1.556    11.768     1.256    10.172     0.492     0.378    -0.051    -0.051     0.593    0.470    1.769    1.496     9.410     8.318     7.996     7.231     0.477    -0.187    -0.187     0.591    0.497    1.783    1.425     3.552    12.858     2.139    11.925     0.543    -0.069    -0.069     0.431    0.479    1.693    1.612    -3.591    10.807    -5.445     9.857     0.435    -0.017    -0.017     0.352    0.391    2.083    1.547    -7.137     3.549    -8.689     2.730     0.311     0.048     0.048     0.306    0.305    1.755    1.442 
  12.000    -2.899    -1.196    -4.191    -1.930     0.230     0.010     0.010     0.220    0.225    1.486    1.188     1.847    -6.254     0.246    -7.323     0.303     0.063     0.063     0.274    0.281    1.925    1.451    10.199    -5.525     8.605    -7.371     0.316     0.043     0.043     0.448    0.374    2.439    1.592    11.456     1.221     9.878     0.881     0.326    -0.029    -0.029     0.569    0.430    1.615    1.394     9.244     8.119     7.527     7.878     0.444    -0.180    -0.180     0.536    0.453    1.733    1.452     3.645    12.667     1.877    12.403     0.492    -0.078    -0.078     0.408    0.441    1.788    1.643    -3.524    10.342    -5.219     9.708     0.445     0.009     0.009     0.295    0.362    1.809    1.598    -6.917     3.677    -8.329     2.913     0.295     0.054     0.054     0.265    0.275    1.606    1.410 
  13.000    -2.856    -1.325    -3.633    -1.876     0.218     0.018     0.018     0.189    0.202    0.952    1.161     2.250    -6.121     0.995    -7.286     0.281     0.072     0.072     0.254    0.258    1.712    1.428    10.066    -5.328     9.147    -5.578     0.308     0.068     0.068     0.407    0.347    0.953    1.406    11.308     1.294    10.038     1.165     0.334    -0.002    -0.002     0.489    0.404    1.276    1.417     9.138     7.991     8.400     7.281     0.405    -0.128    -0.128     0.502    0.432    1.024    1.385     3.307    12.218     2.567    12.036     0.436    -0.026    -0.026     0.340    0.384    0.762    1.573    -3.401    10.086    -3.942     9.892     0.402     0.032     0.032     0.272    0.329    0.575    1.560    -7.025     3.972    -7.664     3.660     0.294     0.069     0.069     0.238    0.255    0.711    1.418 
  14.000    -2.486    -1.182    -3.243    -1.651     0.208     0.026     0.026     0.169    0.185    0.891    1.149     2.578    -6.215     1.955    -6.678     0.266     0.084     0.084     0.248    0.243    0.776    1.425     9.850    -5.309     9.738    -4.884     0.299     0.079     0.079     0.385    0.330    0.439    1.379    11.257     1.421    10.751     1.585     0.309     0.014     0.014     0.455    0.375    0.532    1.367     9.061     7.960     8.470     7.594     0.389    -0.077    -0.077     0.435    0.404    0.695    1.411     3.227    12.054     2.516    11.394     0.473    -0.040    -0.040     0.308    0.380    0.970    1.426    -3.346     9.985    -4.161     9.323     0.422     0.042     0.042     0.224    0.304    1.049    1.456    -7.037     4.391    -7.826     3.978     0.283     0.081     0.081     0.224    0.239    0.891    1.415 
  15.000    -2.511    -1.320    -3.270    -1.452     0.203     0.030     0.030     0.151    0.172    0.771    1.119     2.761    -6.310     2.029    -6.594     0.269     0.091     0.091     0.227    0.230    0.785    1.360     9.481    -5.607     8.769    -5.670     0.279     0.089     0.089     0.341    0.296    0.714    1.270    11.308     1.512    10.600     1.474     0.301    -0.002    -0.002     0.461    0.373    0.709    1.343     8.995     8.005     8.187     7.989     0.404    -0.126    -0.126     0.432    0.398    0.808    1.474     3.286    12.034     2.643    12.009     0.488    -0.048    -0.048     0.283    0.369    0.644    1.684    -3.353    10.001    -3.928    10.026     0.443     0.041     0.041     0.207    0.300    0.575    1.599    -7.352     4.300    -8.222     4.138     0.289     0.094     0.094     0.214    0.230    0.885    1.318 
  16.000    -2.500    -1.306    -2.937    -1.353     0.198     0.034     0.034     0.142    0.164    0.440    1.091     2.764    -6.336     2.671    -6.029     0.266     0.095     0.095     0.215    0.220    0.321    0.960     9.457    -5.686     9.357    -5.342     0.277     0.085     0.085     0.324    0.287    0.359    1.231    11.364     1.451    11.017     1.627     0.334     0.028     0.028     0.386    0.358    0.389    1.389     9.042     8.144     8.457     8.377     0.414    -0.072    -0.072     0.386    0.393    0.630    1.649     3.302    12.032     2.812    11.974     0.475    -0.043    -0.043     0.267    0.353    0.494    1.636    -3.376    10.080    -3.760    10.054     0.427     0.050     0.050     0.197    0.286    0.386    1.599    -7.469     4.206    -8.250     3.915     0.285     0.094     0.094     0.199    0.219    0.833    1.392 
  17.000    -2.519    -1.264    -2.521    -1.025     0.194     0.038     0.038     0.131    0.155    0.239    0.857     2.536    -6.419     2.542    -6.028     0.264     0.096     0.096     0.197    0.207    0.391    0.989     9.595    -5.683     9.553    -5.245     0.281     0.096     0.096     0.332    0.290    0.440    1.297    11.401     1.332    11.137     1.640     0.310     0.018     0.018     0.410    0.356    0.406    1.433     9.086     8.176     9.047     8.166     0.407    -0.134    -0.134     0.414    0.388    0.040    1.374     3.334    12.119     3.166    12.317     0.511    -0.045    -0.045     0.248    0.353    0.260    1.449    -3.420    10.155    -3.477    10.298     0.486     0.059     0.059     0.156    0.269    0.153    0.949    -7.519     4.076    -7.687     4.391     0.261     0.100     0.100     0.207    0.210    0.357    0.893 
  18.000    -2.562    -1.231    -2.377    -1.136     0.192     0.042     0.042     0.120    0.146    0.208    1.124     2.361    -6.468     2.551    -6.632     0.265     0.099     0.099     0.181    0.196    0.251    0.853     9.843    -5.546    10.284    -5.255     0.290     0.079     0.079     0.302    0.285    0.529    1.470    11.420     1.258    11.756     1.369     0.325     0.029     0.029     0.368    0.345    0.354    1.432     9.262     8.246     9.379     8.261     0.411    -0.082    -0.082     0.373    0.383    0.117    1.490     3.351    12.229     3.563    12.472     0.501    -0.039    -0.039     0.246    0.349    0.323    1.304    -3.593    10.082    -3.302    10.184     0.445     0.052     0.052     0.164    0.266    0.308    1.611    -7.493     4.020    -7.494     4.155     0.273     0.105     0.105     0.187    0.200    0.135    0.934 
  19.000    -2.576    -1.197    -1.916    -1.069     0.188     0.047     0.047     0.112    0.137    0.673    1.079     2.400    -6.442     3.056    -6.307     0.255     0.103     0.103     0.177    0.186    0.670    1.217     9.807    -5.618    10.533    -5.303     0.271     0.075     0.075     0.310    0.280    0.791    1.374    11.422     1.279    11.832     1.964     0.293     0.020     0.020     0.399    0.341    0.798    1.516     9.305     8.162     9.551     8.707     0.407    -0.073    -0.073     0.370    0.381    0.599    1.382     3.348    12.326     3.788    12.468     0.515    -0.059    -0.059     0.230    0.339    0.462    1.539    -3.645    10.081    -3.239    10.143     0.479     0.074     0.074     0.135    0.243    0.410    1.714    -7.446     4.025    -6.704     4.230     0.253     0.106     0.106     0.185    0.188    0.770    1.254 
