  10.000    -5.719    -8.309     0.658    -6.076    -7.518     0.721    0.868    0.679    3.597 0     0.317   -10.729     1.423     0.307    -9.829     1.507    0.900    1.013    4.814 0     8.944    -8.028     2.883     8.854    -7.546     2.787    0.491    0.720   -5.507 0    12.149    -0.637    -2.596    12.271    -0.120    -2.540    0.531    1.018    3.212 0     7.760     7.487    -1.879     7.874     8.069    -1.753    0.593    1.161    7.224 0     0.108    12.983    -1.641     0.508    13.725    -1.689    0.843    0.877   -2.724 0    -6.013     9.661    -0.729    -5.843    10.324    -0.866    0.684    1.187   -7.832 0    -9.060     0.363    -0.656    -8.850     1.132    -0.631    0.797    1.319    1.391 0 
  11.000    -5.699    -8.328     1.073    -5.981    -7.560     1.154    0.819    1.344    4.627 0     0.375   -10.535     1.166     0.111   -10.074     1.431    0.532    1.274   15.209 0     7.784    -7.720     2.881     7.900    -7.123     2.785    0.609    1.181   -5.512 0    11.716    -0.874    -2.729    11.723    -0.317    -2.716    0.557    1.318    0.749 0     7.664     7.215    -1.932     7.581     7.694    -1.844    0.486    0.897    5.027 0     0.135    12.709    -1.429     0.380    13.099    -1.533    0.460    1.422   -5.965 0    -5.659     9.270    -0.923    -5.641     9.906    -1.068    0.637    1.032   -8.287 0    -8.519    -0.009    -0.572    -8.389     0.708    -0.545    0.729    0.984    1.554 0 
  12.000    -5.507    -7.840     1.264    -5.810    -7.368     1.371    0.561    0.796    6.145 0     0.504   -10.303     1.016     0.203    -9.738     1.145    0.640    1.275    7.433 0     7.318    -7.594     2.863     6.943    -7.104     2.767    0.617    1.375   -5.523 0    11.415    -0.993    -2.848    11.338    -0.724    -2.798    0.280    1.195    2.831 0     7.475     6.754    -1.991     7.613     7.015    -1.836    0.295    1.038    8.881 0     0.176    12.533    -1.294     0.248    12.916    -1.429    0.390    1.112   -7.725 0    -5.483     9.010    -1.068    -5.517     9.566    -1.215    0.557    1.055   -8.412 0    -8.127    -0.236    -0.471    -8.297     0.373    -0.492    0.631    0.986   -1.211 0 
  13.000    -5.391    -7.358     1.372    -5.738    -7.085     1.512    0.441    1.317    8.045 0     0.591   -10.170     0.899     0.327    -9.547     1.054    0.677    1.074    8.886 0     6.868    -7.453     2.781     6.628    -7.151     2.687    0.385    0.998   -5.401 0    11.078    -1.082    -2.935    10.927    -0.880    -2.891    0.252    0.774    2.541 0     7.342     6.479    -2.068     7.557     6.766    -1.907    0.359    1.410    9.222 0     0.335    12.068    -1.201     0.408    12.242    -1.350    0.188    1.207   -8.573 0    -5.183     8.377    -1.172    -5.298     8.857    -1.309    0.493    0.976   -7.861 0    -8.001    -0.286    -0.312    -8.204     0.140    -0.413    0.472    0.993   -5.823 0 
  14.000    -5.316    -6.899     1.441    -5.664    -6.569     1.607    0.479    1.340    9.544 0     0.643   -10.110     0.344     0.560    -9.567     0.485    0.549    0.958    8.071 0     6.776    -7.413     2.100     6.785    -6.892     1.993    0.521    1.292   -6.129 0    10.573    -1.164    -3.018    10.745    -0.854    -2.978    0.355    0.845    2.298 0     7.294     6.396    -2.118     7.444     6.758    -1.992    0.392    1.105    7.235 0     0.758    11.097    -1.127     0.921    11.546    -1.282    0.477    1.533   -8.874 0    -4.944     7.728    -1.250    -5.119     8.104    -1.387    0.414    1.056   -7.832 0    -7.805    -0.339    -0.082    -7.926     0.348    -0.132    0.697    1.068   -2.885 0 
  15.000    -5.291    -6.667     1.495    -5.523    -6.318     1.668    0.419    0.850    9.922 0     0.637   -10.117    -1.193     0.400    -9.545    -1.150    0.619    1.215    2.471 0     6.777    -7.392     1.368     6.565    -7.011     1.281    0.436    1.047   -4.999 0    10.164    -1.191    -3.122    10.441    -0.493    -3.091    0.751    0.971    1.817 0     7.151     6.161    -2.106     7.252     6.521    -1.996    0.374    1.159    6.306 0     0.977    10.666    -1.071     1.069    11.033    -1.230    0.378    0.554   -9.089 0    -4.655     6.788    -1.306    -4.935     7.429    -1.444    0.699    0.720   -7.950 0    -7.561    -0.329     0.149    -7.600     0.028     0.070    0.359    1.090   -4.543 0 
  16.000    -5.285    -6.671     2.684    -5.414    -6.533     2.846    0.189    0.768    9.315 0     0.667   -10.209    -1.322     0.605    -9.964    -1.152    0.253    1.107    9.711 0     6.799    -7.318     1.180     6.639    -6.951     1.101    0.400    0.965   -4.518 0    10.169    -1.185     3.037    10.002    -0.932     3.090    0.303    1.452    3.036 0     6.988     5.883    -2.097     6.743     6.078    -2.020    0.314    0.732    4.441 0     1.025    10.588    -1.029     0.522    11.108    -1.175    0.723    0.943   -8.384 0    -4.508     6.219    -1.332    -4.779     6.526    -1.472    0.409    0.760   -8.016 0    -7.367    -0.277     0.342    -7.305    -0.115     0.299    0.173    1.107   -2.506 0 
  17.000    -5.283    -6.675    -2.186    -5.590    -6.462    -2.096    0.373    0.182    5.167 0     0.700   -10.357    -1.388     0.738    -9.962    -1.303    0.397    1.279    4.892 0     6.810    -7.291     1.040     6.838    -6.906     0.939    0.386    1.608   -5.833 0    10.022    -1.161     2.900     9.492    -0.596     2.962    0.774    1.179    3.563 0     6.834     5.611    -2.076     6.698     5.938    -2.005    0.354    0.760    4.020 0     1.221    10.268    -1.009     0.744    10.504    -1.156    0.533    0.535   -8.418 0    -4.424     5.874    -1.309    -4.966     6.070    -1.446    0.576    1.076   -7.864 0    -7.355    -0.273     0.871    -7.598    -0.002     0.811    0.364    1.034   -3.434 0 
  18.000    -5.355    -6.786    -2.104    -5.717    -6.576    -1.932    0.419    0.300    9.824 0     0.710   -10.424    -1.442     0.765   -10.247    -1.214    0.186    0.735   13.066 0     6.847    -7.237     0.798     6.581    -7.038     0.717    0.332    0.860   -4.619 0     9.965    -1.147     2.736     9.799    -0.636     2.808    0.537    1.306    4.138 0     6.790     5.530    -2.033     6.509     5.462    -1.978    0.290    1.013    3.141 0     1.356    10.057    -0.999     0.732    10.312    -1.146    0.674    1.258   -8.415 0    -4.396     5.784    -0.712    -4.826     6.201    -0.866    0.599    0.914   -8.810 0    -7.362    -0.266     2.359    -7.608    -0.227     2.300    0.249    1.518   -3.420 0 
  19.000    -5.418    -6.897    -2.070    -5.557    -6.933    -1.959    0.143    0.694    6.312 0     0.722   -10.547    -1.490     0.771   -10.220    -1.566    0.330    0.884   -4.368 0     6.856    -7.232    -0.092     6.686    -6.946    -0.175    0.333    0.876   -4.788 0     9.888    -1.106     2.540     9.765    -0.651     2.613    0.472    1.129    4.174 0     6.730     5.398    -1.960     6.072     5.347    -1.970    0.660    1.077   -0.564 0     1.383    10.015    -0.984     0.872     9.941    -1.130    0.517    1.367   -8.393 0    -4.375     5.797     0.462    -4.807     5.665     0.289    0.452    1.479   -9.925 0    -7.389    -0.244     2.581    -7.703    -0.166     2.523    0.323    1.091   -3.293 0 
  20.000    -5.430    -6.919    -2.036    -5.953    -6.923    -1.939    0.523    0.998    5.561 0     0.728   -10.669    -1.542     0.597   -10.544    -1.602    0.182    1.089   -3.412 0     6.889    -7.246    -0.497     6.373    -7.186    -0.613    0.519    0.903   -6.662 0     9.872    -1.096     2.321     9.517    -0.786     2.407    0.471    0.596    4.907 0     6.685     5.286    -1.924     6.398     5.523    -1.934    0.372    0.668   -0.576 0     1.384    10.014     0.745     0.811     9.886     0.560    0.587    1.792  -10.649 0    -4.358     5.804     0.569    -4.527     6.135     0.424    0.372    0.863   -8.319 0    -7.485    -0.192     2.733    -7.786    -0.250     2.730    0.306    1.084   -0.193 0 
  21.000    -5.466    -6.995    -1.989    -5.882    -6.976    -1.858    0.416    1.137    7.530 0     0.730   -10.824    -1.605     0.622   -10.736    -1.572    0.139    1.123    1.840 0     6.905    -7.257    -0.728     6.616    -6.996    -0.863    0.389    1.080   -7.764 0     9.847    -1.060     2.078     9.527    -0.573     2.159    0.583    0.926    4.624 0     6.666     5.232    -1.910     6.337     5.102    -1.922    0.354    0.896   -0.690 0     1.393    10.026     0.954     0.934    10.123     0.673    0.470    1.314  -16.104 0    -4.292     5.849     0.628    -4.800     5.996     0.423    0.529    1.045  -11.743 0    -7.571    -0.161     2.877    -7.821    -0.205     2.851    0.254    0.985   -1.494 0 
  22.000    -5.497    -7.067    -1.948    -5.827    -6.802    -1.804    0.423    1.422    8.201 0     0.726   -10.895    -1.699     0.784   -10.721    -1.713    0.183    1.072   -0.850 0     6.971    -7.331    -0.890     6.912    -6.960    -1.027    0.376    1.101   -7.827 0     9.830    -1.016     1.835     9.651    -0.664     1.908    0.395    1.186    4.191 0     6.669     5.231     2.741     6.655     5.159     2.738    0.074    1.044   -0.152 0     1.399    10.034     0.967     1.086    10.143     0.719    0.332    0.612  -14.228 0    -4.236     5.890     0.674    -4.447     5.947     0.531    0.219    1.366   -8.199 0    -7.668    -0.137     3.023    -7.814    -0.107     3.056    0.149    0.996    1.907 0 
  23.000    -5.500    -7.074    -1.895    -5.878    -6.718    -1.755    0.519    0.608    8.035 0     0.721   -10.913    -1.866     0.803   -10.903    -1.809    0.083    1.600    3.293 0     7.035    -7.418    -0.996     6.919    -7.185    -1.092    0.260    1.135   -5.503 0     9.826    -0.977     1.556     9.786    -0.837     1.621    0.145    0.845    3.695 0     6.651     5.248     2.360     6.459     5.203     2.424    0.198    1.006    3.667 0     1.423    10.069     0.973     1.312    10.300     0.761    0.256    0.567  -12.142 0    -4.207     5.915     0.731    -4.461     5.946     0.553    0.257    1.356  -10.239 0    -7.807    -0.131    -3.102    -8.082     0.086    -2.961    0.350    1.175    8.102 0 
  24.000    -5.500    -7.077    -0.341    -5.419    -6.559    -0.271    0.525    0.966    4.016 0     0.722   -10.911    -2.288     0.706   -10.974    -2.070    0.065    0.847   12.514 0     7.050    -7.443    -1.072     7.058    -7.409    -1.164    0.034    0.786   -5.275 0     9.829    -0.963     1.064     9.720    -0.784     1.120    0.210    1.021    3.220 0     6.635     5.265     2.297     6.671     5.282     2.372    0.039    0.864    4.327 0     1.488    10.167     0.985     1.336    10.623     0.740    0.481    0.303  -14.040 0    -4.191     5.931     0.890    -4.448     6.432     0.691    0.563    1.405  -11.395 0    -7.896    -0.136    -2.957    -7.838    -0.096    -2.970    0.071    1.235   -0.756 0 
  25.000    -5.498    -7.074     0.720    -5.524    -6.729     0.955    0.347    1.186   13.489 0     0.716   -10.917    -2.638     0.494   -10.738    -2.569    0.285    0.681    3.954 0     7.076    -7.495    -1.136     7.072    -7.360    -1.231    0.136    1.015   -5.434 0     9.832    -0.958     0.803     9.836    -1.226     0.854    0.268    1.093    2.879 0     6.594     5.313     2.250     6.269     5.163     2.312    0.358    1.253    3.558 0     1.513    10.206     1.020     1.718    10.723     0.821    0.556    0.553  -11.386 0    -4.192     5.931     2.125    -4.325     6.074     2.062    0.196    0.910   -3.594 0    -7.921    -0.141    -2.806    -8.097    -0.078    -2.713    0.187    1.486    5.328 0 
  26.000    -5.492    -7.069     0.771    -5.385    -6.558     0.984    0.522    1.109   12.169 0     0.703   -10.921    -2.800     0.574   -11.066    -2.729    0.194    0.753    4.111 0     7.106    -7.564    -1.176     7.272    -7.602    -1.266    0.170    0.748   -5.179 0     9.850    -0.942     0.660     9.803    -1.085     0.712    0.150    0.756    2.957 0     6.570     5.344     2.157     6.557     5.402     2.228    0.059    1.147    4.036 0     1.588    10.333     1.087     1.944    10.586     0.886    0.436    1.032  -11.535 0    -4.195     5.938     1.969    -4.017     6.125     1.918    0.259    1.045   -2.927 0    -7.996    -0.172    -2.670    -7.997    -0.069    -2.627    0.103    1.577    2.479 0 
  27.000    -5.471    -7.048     0.810    -5.344    -6.887     0.883    0.206    1.111    4.144 0     0.688   -10.926    -2.902     0.772   -11.100    -2.805    0.193    1.277    5.575 0     7.135    -7.634    -1.195     7.134    -7.705    -1.288    0.071    0.667   -5.306 0     9.872    -0.927     0.400    10.054    -1.129     0.467    0.272    1.028    3.816 0     6.569     5.347     1.503     6.594     5.331     1.577    0.030    0.601    4.241 0     1.608    10.377     1.221     1.569    10.521     0.966    0.150    0.299  -14.598 0    -4.198     5.944     1.750    -4.039     5.968     1.713    0.160    1.264   -2.167 0    -8.032    -0.194    -2.547    -7.934    -0.229    -2.605    0.103    1.427   -3.343 0 
  28.000    -5.434    -7.007     0.841    -5.169    -7.160     0.821    0.306    1.033   -1.155 0     0.672   -10.929    -2.998     0.778   -10.846    -2.858    0.134    0.927    8.052 0     7.138    -7.641    -1.205     7.187    -7.752    -1.300    0.121    0.877   -5.426 0     9.884    -0.925    -0.068    10.137    -0.830     0.011    0.270    1.169    4.533 0     6.571     5.352     1.017     6.549     5.440     1.144    0.091    0.667    7.326 0     1.616    10.406     1.474     1.495    10.409     1.199    0.122    0.650  -15.776 0    -4.199     5.954     1.590    -3.864     5.869     1.550    0.345    1.190   -2.292 0    -8.053    -0.211    -2.421    -8.087    -0.220    -2.436    0.035    1.248   -0.862 0 
  29.000    -5.426    -6.997     0.865    -5.093    -7.065     0.888    0.340    0.448    1.322 0     0.670   -10.929     3.129     0.706   -10.884    -2.974    0.057    0.813   10.299 0     7.139    -7.644    -2.046     7.194    -7.747    -2.114    0.117    0.793   -3.897 0     9.893    -0.927    -0.311    10.034    -0.938    -0.231    0.141    0.811    4.573 0     6.576     5.360     0.904     6.557     5.294     0.998    0.069    1.013    5.369 0     1.616    10.427     1.767     1.512    10.406     1.432    0.106    1.418  -19.194 0    -4.198     5.970     1.447    -4.290     5.842     1.406    0.157    1.021   -2.302 0    -8.054    -0.211    -1.643    -8.054    -0.424    -1.688    0.213    0.490   -2.622 0 
  30.000    -5.419    -6.989     0.893    -5.258    -6.762     1.006    0.278    0.748    6.446 0     0.664   -10.929     2.777     0.622   -10.861     2.898    0.080    1.018    6.925 0     7.137    -7.643     2.865     7.139    -7.756     2.742    0.113    1.017   -7.073 0     9.910    -0.934    -0.437    10.093    -0.801    -0.357    0.226    1.056    4.589 0     6.577     5.360     0.879     6.863     5.305     0.906    0.291    0.895    1.557 0     1.602    10.472     1.973     1.804    10.397     1.633    0.216    0.948  -19.462 0    -4.195     5.987     1.289    -4.203     5.880     1.280    0.108    0.452   -0.564 0    -8.051    -0.213    -0.642    -8.089    -0.464    -0.741    0.253    0.819   -5.673 0 
  31.000    -5.403    -6.970     0.909    -5.215    -6.931     1.036    0.192    1.417    7.245 0     0.662   -10.927     2.363     0.593   -11.010     2.432    0.108    1.097    3.946 0     7.127    -7.640     2.789     7.221    -7.606     2.685    0.099    0.986   -5.945 0     9.949    -0.954    -0.516    10.039    -1.181    -0.441    0.244    0.921    4.293 0     6.589     5.375     0.865     6.697     4.985     0.852    0.404    0.738   -0.768 0     1.592    10.493     2.130     1.956    10.621     1.795    0.386    1.016  -19.196 0    -4.190     5.999     1.127    -4.161     5.911     1.082    0.093    1.049   -2.547 0    -8.047    -0.216    -0.432    -8.166    -0.318    -0.330    0.157    1.170    5.846 0 
  32.000    -5.394    -6.957     0.901    -5.569    -6.787     1.084    0.245    0.637   10.484 0     0.659   -10.924     2.156     0.412   -10.912     2.215    0.247    1.470    3.367 0     7.121    -7.637     2.735     7.332    -7.790     2.599    0.261    1.608   -7.766 0     9.959    -0.961    -0.582    10.027    -1.169    -0.516    0.219    0.818    3.777 0     6.597     5.385     0.831     6.578     4.932     0.812    0.453    0.950   -1.066 0     1.587    10.500     2.256     1.915    10.499     1.898    0.328    1.293  -20.492 0    -4.187     6.005     0.861    -4.427     6.075     0.809    0.251    1.084   -2.937 0    -8.012    -0.229    -0.243    -7.906    -0.116    -0.203    0.155    1.151    2.315 0 
  33.000    -5.382    -6.944     0.808    -5.468    -6.785     0.990    0.180    0.270   10.481 0     0.659   -10.924     2.029     0.716   -10.983     2.095    0.083    1.137    3.785 0     7.113    -7.633     2.700     6.862    -7.827     2.570    0.317    0.712   -7.457 0     9.997    -0.987    -0.629    10.191    -1.250    -0.559    0.327    0.973    4.021 0     6.606     5.393     0.757     6.693     5.070     0.762    0.334    0.970    0.264 0     1.557    10.533     2.364     2.002    10.363     2.056    0.477    0.979  -17.626 0    -4.185     6.006     0.504    -4.397     6.085     0.418    0.226    1.342   -4.909 0    -7.992    -0.232    -0.049    -8.007    -0.553    -0.052    0.322    1.210   -0.126 0 
  34.000    -5.379    -6.940     0.546    -5.599    -6.952     0.738    0.220    0.667   11.016 0     0.654   -10.913     1.944     0.475   -10.923     1.977    0.179    1.149    1.874 0     7.096    -7.625     2.671     7.041    -7.537     2.559    0.104    0.909   -6.365 0    10.011    -0.997    -0.669    10.265    -1.191    -0.592    0.320    1.175    4.402 0     6.610     5.397     0.708     6.623     5.104     0.748    0.293    0.764    2.297 0     1.532    10.556     2.496     1.918    10.506     2.157    0.389    1.039  -19.439 0    -4.176     6.010     0.271    -4.138     5.856     0.177    0.159    1.110   -5.382 0    -7.984    -0.231     0.122    -7.866     0.013     0.024    0.272    0.844   -5.629 0 
  35.000    -5.376    -6.939     0.047    -5.538    -6.968     0.251    0.165    1.197   11.678 0     0.653   -10.909     1.859     0.361   -10.904     1.834    0.292    1.353   -1.463 0     7.093    -7.623     2.626     7.120    -7.689     2.504    0.071    0.995   -6.951 0    10.016    -1.002    -0.810    10.128    -1.257    -0.740    0.278    0.737    4.042 0     6.610     5.397    -0.010     6.847     4.857    -0.049    0.590    1.172   -2.220 0     1.527    10.559     2.702     1.870    10.530     2.394    0.344    1.204  -17.623 0    -4.170     6.011     0.116    -4.090     5.809     0.023    0.217    1.006   -5.330 0    -7.931    -0.222     0.251    -7.809    -0.056     0.408    0.206    0.690    9.024 0 
  36.000    -5.371    -6.940    -0.256    -5.561    -6.965    -0.024    0.192    0.975   13.308 0     0.652   -10.906     1.717     0.581   -10.824     1.683    0.108    0.994   -1.961 0     7.083    -7.618     2.555     6.879    -7.829     2.413    0.294    0.936   -8.123 0    10.016    -1.001    -3.000     9.935    -1.137    -3.121    0.158    0.706   -6.943 0     6.610     5.397    -2.040     6.852     5.141    -1.923    0.352    0.934    6.690 0     1.523    10.561     2.967     1.884    10.404     2.737    0.394    1.271  -13.180 0    -4.161     6.012     0.093    -4.034     5.982    -0.000    0.130    0.605   -5.371 0    -7.895    -0.211     0.352    -7.992    -0.312     0.360    0.141    1.218    0.452 0 
  37.000    -5.370    -6.940    -0.417    -5.505    -6.761    -0.180    0.224    1.527   13.561 0     0.652   -10.905     1.189     0.811   -10.675     1.134    0.279    1.301   -3.181 0     7.084    -7.618     2.461     6.914    -7.604     2.322    0.170    0.832   -7.979 0    10.010    -1.001    -3.112    10.010    -1.169     3.035    0.168    1.053   -7.783 0     6.609     5.396    -2.258     6.640     5.331    -2.177    0.072    1.002    4.644 0     1.513    10.562    -3.068     1.536    10.334     2.941    0.229    0.696  -15.681 0    -4.150     6.013     0.106    -4.308     6.053     0.018    0.163    0.848   -5.088 0    -7.865    -0.198     0.437    -8.079    -0.256     0.449    0.221    1.007    0.691 0 
  38.000    -5.362    -6.944    -0.528    -5.437    -6.988    -0.285    0.087    0.759   13.905 0     0.652   -10.904     0.600     1.129   -10.556     0.514    0.590    1.142   -4.905 0     7.080    -7.615     2.372     7.256    -7.292     2.268    0.367    1.199   -5.970 0    10.008    -1.002     3.123     9.914    -0.914     2.984    0.128    0.889   -7.968 0     6.609     5.396    -2.476     6.536     5.239    -2.403    0.173    1.170    4.173 0     1.511    10.562    -2.828     1.478    10.354    -3.059    0.211    0.904  -13.234 0    -4.137     6.015     0.129    -4.621     5.958     0.039    0.488    0.858   -5.128 0    -7.850    -0.190     0.513    -7.820    -0.513     0.549    0.324    1.440    2.030 0 
  39.000    -5.359    -6.946    -0.685    -5.080    -7.135    -0.458    0.338    0.569   13.033 0     0.655   -10.903     0.354     0.983   -10.973     0.279    0.336    1.045   -4.308 0     7.078    -7.613     2.264     7.154    -7.345     2.123    0.278    1.126   -8.123 0     9.995    -1.001     3.082     9.967    -0.723     2.922    0.280    1.212   -9.184 0     6.607     5.395    -2.623     6.581     5.421    -2.539    0.037    1.101    4.820 0     1.506    10.560    -2.613     1.614    10.479    -2.814    0.135    0.782  -11.527 0    -4.128     6.016     0.151    -4.258     5.986     0.075    0.133    1.456   -4.329 0    -7.832    -0.180     0.574    -7.969    -0.419     0.599    0.276    1.133    1.443 0 
  40.000    -5.359    -6.946    -1.851    -5.044    -7.098    -1.720    0.350    0.555    7.475 0     0.660   -10.901     0.204     0.859   -10.949     0.148    0.204    0.815   -3.239 0     7.076    -7.610     2.130     7.189    -7.325     2.008    0.306    1.080   -6.971 0     9.984    -1.000     3.044    10.007    -0.790     2.880    0.211    1.177   -9.390 0     6.604     5.393    -2.776     6.413     5.556    -2.680    0.251    0.893    5.520 0     1.498    10.553    -2.318     1.383    10.445    -2.549    0.157    0.762  -13.243 0    -4.110     6.019     0.151    -4.120     6.043     0.069    0.026    1.341   -4.691 0    -7.825    -0.175     0.637    -7.733    -0.469     0.726    0.308    1.206    5.075 0 
